mid_id,brand,model,operate_system,page_id,during_time_1d,view_count_1d,dt
mid_741970,Xiaomi,Xiaomi 9,Android 8.1,login,16178,1,2020-06-14
mid_757617,Honor,Honor 20s,Android 10.0,payment,1406,1,2020-06-14
mid_174101,Oneplus,Oneplus 7,Android 11.0,home,9612,1,2020-06-14
mid_289524,iPhone,iPhone X,iOS 13.3.1,payment,10944,1,2020-06-14
mid_404809,Oneplus,Oneplus 7,Android 11.0,good_detail,26882,2,2020-06-14
mid_354106,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,8153,1,2020-06-14
mid_242141,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,17519,1,2020-06-14
mid_27278,iPhone,iPhone X,iOS 13.3.1,cart,17689,1,2020-06-14
mid_596963,iPhone,iPhone Xs Max,iOS 13.2.3,good_detail,5065,1,2020-06-14
mid_726758,iPhone,iPhone X,iOS 13.3.1,payment,16186,1,2020-06-14
mid_894357,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,12899,1,2020-06-14
mid_383672,Honor,Honor 20s,Android 11.0,good_detail,6146,1,2020-06-14
mid_906849,Xiaomi,Xiaomi 10 Pro ,Android 10.0,login,11939,1,2020-06-14
mid_770456,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,6350,1,2020-06-14
mid_805461,Xiaomi,Xiaomi 9,Android 11.0,good_list,7766,1,2020-06-14
mid_924530,iPhone,iPhone Xs Max,iOS 13.2.3,cart,13137,1,2020-06-14
mid_145732,Redmi,Redmi k30,Android 11.0,good_detail,22117,2,2020-06-14
mid_181797,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,17855,1,2020-06-14
mid_913092,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,15471,1,2020-06-14
mid_835022,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,8975,1,2020-06-14
mid_782870,iPhone,iPhone Xs Max,iOS 13.3.1,good_list,12567,1,2020-06-14
mid_6527,iPhone,iPhone Xs,iOS 13.3.1,trade,6625,1,2020-06-14
mid_86511,Huawei,Huawei Mate 30,Android 11.0,home,14990,1,2020-06-14
mid_512296,iPhone,iPhone X,iOS 13.2.9,good_list,12944,1,2020-06-14
mid_308385,iPhone,iPhone X,iOS 13.3.1,search,18646,1,2020-06-14
mid_859073,Xiaomi,Xiaomi 10 Pro ,Android 9.0,good_detail,13259,1,2020-06-14
mid_404809,Oneplus,Oneplus 7,Android 11.0,home,8499,1,2020-06-14
mid_426894,Xiaomi,Xiaomi 9,Android 9.0,good_list,8694,1,2020-06-14
mid_496630,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,7047,1,2020-06-14
mid_634679,Redmi,Redmi k30,Android 11.0,mine,19634,1,2020-06-14
mid_627113,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,15782,1,2020-06-14
mid_38556,Xiaomi,Xiaomi 9,Android 10.0,login,7942,1,2020-06-14
mid_776507,iPhone,iPhone 8,iOS 13.3.1,login,3323,1,2020-06-14
mid_269442,iPhone,iPhone X,iOS 13.3.1,cart,15864,1,2020-06-14
mid_532540,Huawei,Huawei P30,Android 11.0,good_list,7729,1,2020-06-14
mid_72753,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,27245,2,2020-06-14
mid_54253,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,6727,1,2020-06-14
mid_735524,Xiaomi,Xiaomi Mix2 ,Android 8.1,home,1119,1,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,payment,10052,1,2020-06-14
mid_72753,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,3975,1,2020-06-14
mid_332519,vivo,vivo iqoo3,Android 11.0,search,2654,1,2020-06-14
mid_886240,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,16076,1,2020-06-14
mid_989803,iPhone,iPhone X,iOS 13.2.9,home,4350,1,2020-06-14
mid_850292,Xiaomi,Xiaomi 9,Android 10.0,payment,4302,1,2020-06-14
mid_10511,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,29418,2,2020-06-14
mid_648588,iPhone,iPhone Xs,iOS 13.3.1,good_detail,1210,1,2020-06-14
mid_425564,iPhone,iPhone 8,iOS 13.3.1,payment,5139,1,2020-06-14
mid_643897,iPhone,iPhone 8,iOS 13.3.1,comment,11631,1,2020-06-14
mid_186197,iPhone,iPhone Xs,iOS 13.3.1,home,4329,1,2020-06-14
mid_129051,iPhone,iPhone X,iOS 13.2.3,home,6980,1,2020-06-14
mid_525006,iPhone,iPhone Xs,iOS 13.3.1,payment,17859,1,2020-06-14
mid_266408,vivo,vivo iqoo3,Android 11.0,login,6848,1,2020-06-14
mid_72753,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,19412,1,2020-06-14
mid_170887,Huawei,Huawei P30,Android 11.0,good_detail,15717,1,2020-06-14
mid_54840,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,16863,1,2020-06-14
mid_927895,iPhone,iPhone Xs Max,iOS 13.3.1,cart,1233,1,2020-06-14
mid_406739,Xiaomi,Xiaomi Mix2 ,Android 11.0,orders_unpaid,13303,1,2020-06-14
mid_257925,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,10485,1,2020-06-14
mid_946143,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,4732,1,2020-06-14
mid_909430,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,25819,2,2020-06-14
mid_231033,Xiaomi,Xiaomi 9,Android 11.0,payment,13109,1,2020-06-14
mid_713714,Xiaomi,Xiaomi 10 Pro ,Android 8.1,home,15201,1,2020-06-14
mid_300061,iPhone,iPhone Xs Max,iOS 13.2.9,payment,10401,1,2020-06-14
mid_348869,Oneplus,Oneplus 7,Android 11.0,orders_unpaid,7670,1,2020-06-14
mid_850568,Oneplus,Oneplus 7,Android 11.0,payment,17107,1,2020-06-14
mid_335539,Xiaomi,Xiaomi 9,Android 11.0,home,6305,1,2020-06-14
mid_623769,iPhone,iPhone Xs Max,iOS 13.2.3,login,1341,1,2020-06-14
mid_894357,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,14559,1,2020-06-14
mid_11028,Xiaomi,Xiaomi 10 Pro ,Android 11.0,comment,17489,1,2020-06-14
mid_865971,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,18060,1,2020-06-14
mid_170887,Huawei,Huawei P30,Android 11.0,home,4660,1,2020-06-14
mid_200292,Xiaomi,Xiaomi 9,Android 10.0,trade,14338,1,2020-06-14
mid_53557,Xiaomi,Xiaomi Mix2 ,Android 10.0,cart,16192,1,2020-06-14
mid_264820,Oneplus,Oneplus 7,Android 11.0,good_detail,19166,2,2020-06-14
mid_256454,Xiaomi,Xiaomi 9,Android 11.0,cart,1194,1,2020-06-14
mid_952217,vivo,vivo iqoo3,Android 10.0,payment,13527,1,2020-06-14
mid_980402,Huawei,Huawei P30,Android 11.0,payment,13346,1,2020-06-14
mid_488360,iPhone,iPhone Xs Max,iOS 13.3.1,trade,19636,1,2020-06-14
mid_356598,Honor,Honor 20s,Android 10.0,good_detail,28747,2,2020-06-14
mid_556385,Xiaomi,Xiaomi 9,Android 11.0,payment,10341,1,2020-06-14
mid_138575,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,3522,1,2020-06-14
mid_191306,Xiaomi,Xiaomi 9,Android 11.0,cart,8713,1,2020-06-14
mid_890093,Xiaomi,Xiaomi 9,Android 11.0,mine,11250,1,2020-06-14
mid_356598,Honor,Honor 20s,Android 10.0,cart,10286,1,2020-06-14
mid_338858,Xiaomi,Xiaomi 9,Android 8.1,home,17989,1,2020-06-14
mid_645338,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_spec,1232,1,2020-06-14
mid_53557,Xiaomi,Xiaomi Mix2 ,Android 10.0,trade,15612,1,2020-06-14
mid_456101,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,11596,1,2020-06-14
mid_354106,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,7577,1,2020-06-14
mid_820668,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,18107,1,2020-06-14
mid_89929,Xiaomi,Xiaomi 9,Android 11.0,payment,18662,1,2020-06-14
mid_426894,Xiaomi,Xiaomi 9,Android 9.0,payment,1949,1,2020-06-14
mid_930962,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_list,5219,1,2020-06-14
mid_853715,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_list,11847,1,2020-06-14
mid_556385,Xiaomi,Xiaomi 9,Android 11.0,register,11049,1,2020-06-14
mid_886240,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,11777,1,2020-06-14
mid_300061,iPhone,iPhone Xs Max,iOS 13.2.9,cart,4667,1,2020-06-14
mid_191306,Xiaomi,Xiaomi 9,Android 11.0,good_list,15701,1,2020-06-14
mid_154866,Redmi,Redmi k30,Android 11.0,home,16774,1,2020-06-14
mid_802469,Xiaomi,Xiaomi 9,Android 11.0,good_detail,23445,2,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,good_detail,31916,2,2020-06-14
mid_486426,Redmi,Redmi k30,Android 10.0,home,11687,1,2020-06-14
mid_670474,Xiaomi,Xiaomi Mix2 ,Android 11.0,register,2209,1,2020-06-14
mid_741970,Xiaomi,Xiaomi 9,Android 8.1,search,2455,1,2020-06-14
mid_756104,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,15346,1,2020-06-14
mid_960931,Xiaomi,Xiaomi 9,Android 11.0,cart,2540,1,2020-06-14
mid_429285,Huawei,Huawei P30,Android 10.0,orders_unpaid,1274,1,2020-06-14
mid_55209,iPhone,iPhone Xs,iOS 12.4.1,orders_unpaid,7655,1,2020-06-14
mid_924530,iPhone,iPhone Xs Max,iOS 13.2.3,trade,4854,1,2020-06-14
mid_200292,Xiaomi,Xiaomi 9,Android 10.0,login,2655,1,2020-06-14
mid_490278,vivo,vivo iqoo3,Android 11.0,cart,8966,1,2020-06-14
mid_555979,Huawei,Huawei Mate 30,Android 11.0,login,10008,1,2020-06-14
mid_735524,Xiaomi,Xiaomi Mix2 ,Android 8.1,good_list,19261,1,2020-06-14
mid_952217,vivo,vivo iqoo3,Android 10.0,register,10408,1,2020-06-14
mid_161048,iPhone,iPhone X,iOS 13.3.1,cart,12445,1,2020-06-14
mid_574129,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,7940,1,2020-06-14
mid_265440,Xiaomi,Xiaomi 10 Pro ,Android 10.0,payment,12974,1,2020-06-14
mid_909430,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,15531,1,2020-06-14
mid_107961,Xiaomi,Xiaomi Mix2 ,Android 10.0,cart,5996,1,2020-06-14
mid_168343,iPhone,iPhone 8,iOS 13.2.9,home,7421,1,2020-06-14
mid_203904,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,9050,1,2020-06-14
mid_721760,Honor,Honor 20s,Android 9.0,home,10248,1,2020-06-14
mid_119039,iPhone,iPhone Xs,iOS 13.2.9,good_list,2535,1,2020-06-14
mid_191306,Xiaomi,Xiaomi 9,Android 11.0,search,8118,1,2020-06-14
mid_111142,Sumsung,Sumsung Galaxy S20,Android 11.0,mine,7765,1,2020-06-14
mid_305100,vivo,vivo iqoo3,Android 9.0,good_list,17608,1,2020-06-14
mid_53557,Xiaomi,Xiaomi Mix2 ,Android 10.0,search,1042,1,2020-06-14
mid_567149,iPhone,iPhone X,iOS 13.3.1,payment,18727,1,2020-06-14
mid_930962,Xiaomi,Xiaomi 10 Pro ,Android 10.0,payment,10080,1,2020-06-14
mid_856214,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,3440,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,good_detail,6465,2,2020-06-14
mid_788808,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,2446,1,2020-06-14
mid_340499,iPhone,iPhone X,iOS 13.2.9,home,3794,1,2020-06-14
mid_226014,Xiaomi,Xiaomi Mix2 ,Android 9.0,good_detail,15034,1,2020-06-14
mid_623769,iPhone,iPhone Xs Max,iOS 13.2.3,good_detail,25381,2,2020-06-14
mid_27278,iPhone,iPhone X,iOS 13.3.1,good_list,18952,1,2020-06-14
mid_86511,Huawei,Huawei Mate 30,Android 11.0,good_detail,17433,1,2020-06-14
mid_227439,Honor,Honor 20s,Android 11.0,good_detail,7150,1,2020-06-14
mid_803497,iPhone,iPhone Xs,iOS 13.2.3,login,9879,1,2020-06-14
mid_512296,iPhone,iPhone X,iOS 13.2.9,login,8592,1,2020-06-14
mid_859073,Xiaomi,Xiaomi 10 Pro ,Android 9.0,trade,16589,1,2020-06-14
mid_490278,vivo,vivo iqoo3,Android 11.0,payment,8598,1,2020-06-14
mid_6527,iPhone,iPhone Xs,iOS 13.3.1,home,6521,1,2020-06-14
mid_567149,iPhone,iPhone X,iOS 13.3.1,search,18923,1,2020-06-14
mid_168913,iPhone,iPhone X,iOS 13.3.1,payment,16907,1,2020-06-14
mid_755931,iPhone,iPhone Xs,iOS 13.3.1,login,17202,1,2020-06-14
mid_60124,iPhone,iPhone 8,iOS 13.3.1,trade,19831,1,2020-06-14
mid_588471,Xiaomi,Xiaomi 9,Android 8.1,good_detail,13457,2,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,login,4231,1,2020-06-14
mid_773467,Xiaomi,Xiaomi 10 Pro ,Android 10.0,comment,2068,1,2020-06-14
mid_94075,vivo,vivo iqoo3,Android 10.0,payment,6517,1,2020-06-14
mid_292601,iPhone,iPhone Xs Max,iOS 13.3.1,payment,5310,1,2020-06-14
mid_734067,Sumsung,Sumsung Galaxy S20,Android 11.0,home,8834,1,2020-06-14
mid_21352,Redmi,Redmi k30,Android 11.0,good_detail,7453,1,2020-06-14
mid_248267,Huawei,Huawei Mate 30,Android 11.0,payment,13420,1,2020-06-14
mid_347093,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,11410,1,2020-06-14
mid_713714,Xiaomi,Xiaomi 10 Pro ,Android 8.1,payment,19194,1,2020-06-14
mid_723133,Huawei,Huawei Mate 30,Android 11.0,good_detail,5505,1,2020-06-14
mid_356598,Honor,Honor 20s,Android 10.0,search,17667,1,2020-06-14
mid_227439,Honor,Honor 20s,Android 11.0,comment,11403,1,2020-06-14
mid_168343,iPhone,iPhone 8,iOS 13.2.9,orders_unpaid,15815,1,2020-06-14
mid_725607,Xiaomi,Xiaomi 9,Android 11.0,home,7098,1,2020-06-14
mid_734067,Sumsung,Sumsung Galaxy S20,Android 11.0,good_detail,18448,1,2020-06-14
mid_216886,iPhone,iPhone Xs Max,iOS 13.2.9,cart,4937,1,2020-06-14
mid_429285,Huawei,Huawei P30,Android 10.0,mine,2774,1,2020-06-14
mid_755931,iPhone,iPhone Xs,iOS 13.3.1,cart,5862,1,2020-06-14
mid_87553,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,13129,1,2020-06-14
mid_508054,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,13751,1,2020-06-14
mid_975242,Oneplus,Oneplus 7,Android 11.0,good_list,3799,1,2020-06-14
mid_946143,Xiaomi,Xiaomi Mix2 ,Android 11.0,orders_unpaid,13182,1,2020-06-14
mid_600674,vivo,vivo iqoo3,Android 11.0,good_detail,11098,1,2020-06-14
mid_508054,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,3895,1,2020-06-14
mid_55209,iPhone,iPhone Xs,iOS 12.4.1,trade,18286,1,2020-06-14
mid_642376,Xiaomi,Xiaomi Mix2 ,Android 10.0,cart,8623,1,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,payment,3123,1,2020-06-14
mid_262094,Oneplus,Oneplus 7,Android 11.0,trade,6808,1,2020-06-14
mid_860997,Huawei,Huawei P30,Android 11.0,payment,9778,1,2020-06-14
mid_495031,iPhone,iPhone Xs Max,iOS 13.2.3,mine,19111,1,2020-06-14
mid_614796,Oneplus,Oneplus 7,Android 10.0,good_detail,1720,1,2020-06-14
mid_752640,iPhone,iPhone X,iOS 13.3.1,good_detail,4503,1,2020-06-14
mid_772925,Xiaomi,Xiaomi 10 Pro ,Android 8.1,mine,1468,1,2020-06-14
mid_623769,iPhone,iPhone Xs Max,iOS 13.2.3,good_list,1874,1,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,home,13682,1,2020-06-14
mid_508054,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,3676,1,2020-06-14
mid_271244,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,8486,1,2020-06-14
mid_264820,Oneplus,Oneplus 7,Android 11.0,search,19491,1,2020-06-14
mid_466033,Xiaomi,Xiaomi Mix2 ,Android 11.0,register,8171,1,2020-06-14
mid_532540,Huawei,Huawei P30,Android 11.0,payment,10451,1,2020-06-14
mid_10511,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,8241,1,2020-06-14
mid_236937,iPhone,iPhone X,iOS 13.3.1,trade,18768,1,2020-06-14
mid_427167,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,5139,1,2020-06-14
mid_532540,Huawei,Huawei P30,Android 11.0,good_detail,1275,1,2020-06-14
mid_788808,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_list,3358,1,2020-06-14
mid_952217,vivo,vivo iqoo3,Android 10.0,good_list,18730,1,2020-06-14
mid_687994,iPhone,iPhone Xs,iOS 13.2.9,cart,9004,1,2020-06-14
mid_354106,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,13395,1,2020-06-14
mid_625994,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,1967,1,2020-06-14
mid_600674,vivo,vivo iqoo3,Android 11.0,orders_unpaid,14852,1,2020-06-14
mid_167139,iPhone,iPhone Xs Max,iOS 13.2.9,login,2730,1,2020-06-14
mid_713384,Redmi,Redmi k30,Android 8.1,payment,6324,1,2020-06-14
mid_264820,Oneplus,Oneplus 7,Android 11.0,login,1433,1,2020-06-14
mid_828472,iPhone,iPhone 8,iOS 13.3.1,trade,3897,1,2020-06-14
mid_6527,iPhone,iPhone Xs,iOS 13.3.1,good_detail,25018,2,2020-06-14
mid_820668,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,7080,1,2020-06-14
mid_426894,Xiaomi,Xiaomi 9,Android 9.0,trade,8417,1,2020-06-14
mid_166464,Xiaomi,Xiaomi Mix2 ,Android 10.0,cart,3955,1,2020-06-14
mid_434448,vivo,vivo iqoo3,Android 11.0,mine,1329,1,2020-06-14
mid_512296,iPhone,iPhone X,iOS 13.2.9,payment,7498,1,2020-06-14
mid_264820,Oneplus,Oneplus 7,Android 11.0,good_list,17253,1,2020-06-14
mid_627113,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,8989,1,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,trade,5580,1,2020-06-14
mid_222870,Xiaomi,Xiaomi Mix2 ,Android 11.0,orders_unpaid,18639,1,2020-06-14
mid_179065,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,26120,2,2020-06-14
mid_434692,iPhone,iPhone Xs,iOS 13.2.3,search,13089,1,2020-06-14
mid_952217,vivo,vivo iqoo3,Android 10.0,search,6368,1,2020-06-14
mid_388015,Xiaomi,Xiaomi 9,Android 11.0,home,8524,1,2020-06-14
mid_366705,vivo,vivo iqoo3,Android 11.0,cart,12248,1,2020-06-14
mid_63995,iPhone,iPhone Xs Max,iOS 13.2.9,good_detail,10841,1,2020-06-14
mid_21411,iPhone,iPhone Xs,iOS 13.2.3,payment,13767,1,2020-06-14
mid_691280,Redmi,Redmi k30,Android 11.0,payment,8236,1,2020-06-14
mid_508054,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,15290,1,2020-06-14
mid_772925,Xiaomi,Xiaomi 10 Pro ,Android 8.1,orders_unpaid,15679,1,2020-06-14
mid_992788,Huawei,Huawei P30,Android 11.0,orders_unpaid,1608,1,2020-06-14
mid_82292,vivo,vivo iqoo3,Android 11.0,login,9556,1,2020-06-14
mid_646743,iPhone,iPhone 8,iOS 13.2.9,good_detail,11053,1,2020-06-14
mid_297147,Xiaomi,Xiaomi 10 Pro ,Android 11.0,mine,17435,1,2020-06-14
mid_927895,iPhone,iPhone Xs Max,iOS 13.3.1,home,1351,1,2020-06-14
mid_170023,Oneplus,Oneplus 7,Android 11.0,payment,6125,1,2020-06-14
mid_667358,Xiaomi,Xiaomi 9,Android 10.0,search,15907,1,2020-06-14
mid_481524,iPhone,iPhone X,iOS 13.3.1,trade,13931,1,2020-06-14
mid_755931,iPhone,iPhone Xs,iOS 13.3.1,good_detail,7264,2,2020-06-14
mid_703519,iPhone,iPhone Xs Max,iOS 13.3.1,search,15375,1,2020-06-14
mid_992788,Huawei,Huawei P30,Android 11.0,payment,12609,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,cart,19663,1,2020-06-14
mid_625994,Xiaomi,Xiaomi 10 Pro ,Android 10.0,payment,4322,1,2020-06-14
mid_56429,Huawei,Huawei Mate 30,Android 11.0,home,15814,1,2020-06-14
mid_262094,Oneplus,Oneplus 7,Android 11.0,home,9482,1,2020-06-14
mid_803497,iPhone,iPhone Xs,iOS 13.2.3,good_detail,15085,2,2020-06-14
mid_847145,iPhone,iPhone Xs Max,iOS 13.3.1,home,8720,1,2020-06-14
mid_810380,iPhone,iPhone Xs Max,iOS 13.2.9,orders_unpaid,9167,1,2020-06-14
mid_256454,Xiaomi,Xiaomi 9,Android 11.0,good_detail,21376,2,2020-06-14
mid_236937,iPhone,iPhone X,iOS 13.3.1,home,15836,1,2020-06-14
mid_663869,iPhone,iPhone Xs Max,iOS 13.2.9,trade,12488,1,2020-06-14
mid_111142,Sumsung,Sumsung Galaxy S20,Android 11.0,payment,15422,1,2020-06-14
mid_222870,Xiaomi,Xiaomi Mix2 ,Android 11.0,mine,3639,1,2020-06-14
mid_772925,Xiaomi,Xiaomi 10 Pro ,Android 8.1,payment,14598,1,2020-06-14
mid_6527,iPhone,iPhone Xs,iOS 13.3.1,payment,14302,1,2020-06-14
mid_277858,Xiaomi,Xiaomi 9,Android 11.0,good_detail,11704,2,2020-06-14
mid_886240,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,25502,2,2020-06-14
mid_836432,Sumsung,Sumsung Galaxy S20,Android 11.0,good_detail,3265,1,2020-06-14
mid_388991,Xiaomi,Xiaomi 10 Pro ,Android 11.0,mine,6258,1,2020-06-14
mid_529623,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,15652,1,2020-06-14
mid_734766,Honor,Honor 20s,Android 11.0,good_list,17827,1,2020-06-14
mid_370573,Xiaomi,Xiaomi 9,Android 11.0,home,7455,1,2020-06-14
mid_11028,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,27802,2,2020-06-14
mid_772925,Xiaomi,Xiaomi 10 Pro ,Android 8.1,home,15454,1,2020-06-14
mid_905613,iPhone,iPhone 8,iOS 13.2.3,home,9888,1,2020-06-14
mid_574129,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,7948,1,2020-06-14
mid_182409,Oneplus,Oneplus 7,Android 8.1,good_list,9498,1,2020-06-14
mid_54840,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,4037,1,2020-06-14
mid_297147,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,18023,1,2020-06-14
mid_952217,vivo,vivo iqoo3,Android 10.0,home,8009,1,2020-06-14
mid_834048,vivo,vivo iqoo3,Android 11.0,good_detail,9894,1,2020-06-14
mid_658232,iPhone,iPhone 8,iOS 13.3.1,home,11655,1,2020-06-14
mid_515485,iPhone,iPhone X,iOS 12.4.1,home,1838,1,2020-06-14
mid_865971,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,14482,1,2020-06-14
mid_805461,Xiaomi,Xiaomi 9,Android 11.0,login,15413,1,2020-06-14
mid_440417,iPhone,iPhone Xs,iOS 13.3.1,good_detail,8362,1,2020-06-14
mid_496630,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,7008,1,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,login,19888,1,2020-06-14
mid_233475,Xiaomi,Xiaomi 10 Pro ,Android 9.0,trade,12317,1,2020-06-14
mid_493818,Huawei,Huawei Mate 30,Android 11.0,payment,6336,1,2020-06-14
mid_404809,Oneplus,Oneplus 7,Android 11.0,login,14795,1,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,search,5074,1,2020-06-14
mid_452562,Huawei,Huawei Mate 30,Android 11.0,comment,13183,1,2020-06-14
mid_739831,iPhone,iPhone Xs,iOS 13.3.1,cart,7176,1,2020-06-14
mid_900480,iPhone,iPhone X,iOS 13.3.1,cart,2884,1,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,login,10073,1,2020-06-14
mid_256146,Xiaomi,Xiaomi 9,Android 11.0,mine,14045,1,2020-06-14
mid_52195,iPhone,iPhone X,iOS 13.2.3,home,3482,1,2020-06-14
mid_726758,iPhone,iPhone X,iOS 13.3.1,good_detail,27466,2,2020-06-14
mid_434692,iPhone,iPhone Xs,iOS 13.2.3,good_detail,28013,2,2020-06-14
mid_426894,Xiaomi,Xiaomi 9,Android 9.0,home,18145,1,2020-06-14
mid_785268,Huawei,Huawei Mate 30,Android 10.0,comment,10283,1,2020-06-14
mid_811399,iPhone,iPhone 8,iOS 13.2.9,search,13889,1,2020-06-14
mid_813318,iPhone,iPhone Xs,iOS 13.3.1,good_list,9566,1,2020-06-14
mid_329671,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,10454,2,2020-06-14
mid_456101,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,16877,2,2020-06-14
mid_266408,vivo,vivo iqoo3,Android 11.0,home,4882,1,2020-06-14
mid_827610,iPhone,iPhone Xs,iOS 13.2.3,trade,1664,1,2020-06-14
mid_542952,Redmi,Redmi k30,Android 11.0,trade,17543,1,2020-06-14
mid_850568,Oneplus,Oneplus 7,Android 11.0,home,15170,1,2020-06-14
mid_643319,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,19768,1,2020-06-14
mid_256146,Xiaomi,Xiaomi 9,Android 11.0,orders_unpaid,12591,1,2020-06-14
mid_498775,Huawei,Huawei Mate 30,Android 11.0,home,6771,1,2020-06-14
mid_488360,iPhone,iPhone Xs Max,iOS 13.3.1,payment,7205,1,2020-06-14
mid_40794,vivo,vivo iqoo3,Android 11.0,home,12655,1,2020-06-14
mid_721760,Honor,Honor 20s,Android 9.0,good_list,1324,1,2020-06-14
mid_264820,Oneplus,Oneplus 7,Android 11.0,payment,1897,1,2020-06-14
mid_668822,iPhone,iPhone Xs Max,iOS 13.2.3,search,17047,1,2020-06-14
mid_68876,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,5992,1,2020-06-14
mid_812468,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,12406,1,2020-06-14
mid_49943,iPhone,iPhone 8,iOS 13.3.1,good_list,7996,1,2020-06-14
mid_643319,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_spec,17824,1,2020-06-14
mid_911477,Honor,Honor 20s,Android 9.0,home,10482,1,2020-06-14
mid_277858,Xiaomi,Xiaomi 9,Android 11.0,payment,13382,1,2020-06-14
mid_132723,Honor,Honor 20s,Android 10.0,good_detail,19890,2,2020-06-14
mid_49530,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,5814,1,2020-06-14
mid_94075,vivo,vivo iqoo3,Android 10.0,register,17017,1,2020-06-14
mid_757411,iPhone,iPhone Xs,iOS 13.3.1,trade,19497,1,2020-06-14
