province_id,brand,channel,is_new,model,mid_id,operate_system,user_id,version_code,during_time,page_item,page_item_type,last_page_id,page_id,source_type,action_id,action_item,action_item_type,date_id,action_time,dt
26,iPhone,Appstore,0,iPhone X,mid_168913,iOS 13.3.1,502,v2.1.132,13420,26,sku_id,login,good_detail,activity,favor_add,26,sku_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
26,iPhone,Appstore,0,iPhone X,mid_168913,iOS 13.3.1,502,v2.1.132,13420,26,sku_id,login,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:36,2020-06-14
12,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_226014,Android 9.0,267,v2.1.134,15034,9,sku_id,good_list,good_detail,recommend,cart_add,9,sku_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
12,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_226014,Android 9.0,267,v2.1.134,15034,9,sku_id,good_list,good_detail,recommend,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:35,2020-06-14
12,Redmi,oppo,1,Redmi k30,mid_691280,Android 11.0,805,v2.0.1,15321,18,sku_id,good_list,good_detail,query,favor_add,18,sku_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
12,Redmi,oppo,1,Redmi k30,mid_691280,Android 11.0,805,v2.0.1,15321,18,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:36,2020-06-14
12,Redmi,oppo,1,Redmi k30,mid_691280,Android 11.0,805,v2.0.1,1835,18,sku_id,register,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
1,Honor,xiaomi,1,Honor 20s,mid_132723,Android 10.0,696,v2.1.134,5523,27,sku_id,good_list,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:28,2020-06-14
1,Honor,xiaomi,1,Honor 20s,mid_132723,Android 10.0,696,v2.1.134,14367,4,sku_id,login,good_detail,promotion,favor_add,4,sku_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
1,Honor,xiaomi,1,Honor 20s,mid_132723,Android 10.0,696,v2.1.134,14367,4,sku_id,login,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:37,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi Mix2 ,mid_857586,Android 11.0,611,v2.1.134,18391,24,sku_id,home,good_detail,activity,favor_add,24,sku_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi Mix2 ,mid_857586,Android 11.0,611,v2.1.134,18391,24,sku_id,home,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:36,2020-06-14
24,iPhone,Appstore,0,iPhone X,mid_481524,iOS 13.3.1,166,v2.0.1,18043,10,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:35,2020-06-14
24,iPhone,Appstore,0,iPhone X,mid_481524,iOS 13.3.1,166,v2.0.1,18655,31,sku_id,login,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:37,2020-06-14
24,Huawei,xiaomi,0,Huawei Mate 30,mid_452562,Android 11.0,797,v2.1.132,7872,17,sku_id,orders_unpaid,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 9,mid_442404,Android 10.0,694,v2.1.134,5933,24,sku_id,good_list,good_detail,activity,favor_add,24,sku_id,2020-06-14,2020-06-14 10:58:28,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 9,mid_442404,Android 10.0,694,v2.1.134,5933,24,sku_id,good_list,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 9,mid_442404,Android 10.0,694,v2.1.134,11424,31,sku_id,login,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:34,2020-06-14
1,Xiaomi,xiaomi,1,Xiaomi Mix2 ,mid_746344,Android 10.0,689,v2.1.132,4048,17,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
1,Xiaomi,xiaomi,1,Xiaomi Mix2 ,mid_746344,Android 10.0,689,v2.1.132,9405,8,sku_id,login,good_detail,activity,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
1,Xiaomi,xiaomi,1,Xiaomi Mix2 ,mid_746344,Android 10.0,689,v2.1.132,2197,,,good_detail,cart,,cart_add_num,4,sku_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
1,Huawei,oppo,0,Huawei Mate 30,mid_555979,Android 11.0,982,v2.1.132,7917,12,sku_id,login,good_detail,activity,favor_add,12,sku_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
1,Huawei,oppo,0,Huawei Mate 30,mid_555979,Android 11.0,982,v2.1.132,7917,12,sku_id,login,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:34,2020-06-14
1,Huawei,oppo,0,Huawei Mate 30,mid_555979,Android 11.0,982,v2.1.132,6086,,,good_detail,cart,,cart_minus_num,14,sku_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_820668,Android 11.0,436,v2.1.134,19810,3,sku_id,good_list,good_detail,recommend,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:36,2020-06-14
6,Xiaomi,oppo,1,Xiaomi 10 Pro ,mid_820668,Android 11.0,436,v2.1.134,16046,25,sku_id,register,good_detail,recommend,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:38,2020-06-14
26,vivo,web,0,vivo iqoo3,mid_600674,Android 11.0,167,v2.1.134,11098,1,sku_id,orders_unpaid,good_detail,recommend,favor_add,1,sku_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
1,Xiaomi,xiaomi,1,Xiaomi 10 Pro ,mid_981821,Android 10.0,778,v2.1.134,2518,30,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:28,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_82280,Android 11.0,252,v2.1.134,10321,8,sku_id,good_list,good_detail,query,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
1,Xiaomi,oppo,0,Xiaomi 10 Pro ,mid_82280,Android 11.0,252,v2.1.134,5692,,,good_detail,cart,,cart_remove,1,sku_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
6,Xiaomi,web,1,Xiaomi 10 Pro ,mid_788808,Android 10.0,656,v2.1.111,6831,22,sku_id,good_list,good_detail,recommend,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
6,Xiaomi,web,1,Xiaomi 10 Pro ,mid_788808,Android 10.0,656,v2.1.111,19854,31,sku_id,login,good_detail,query,favor_add,31,sku_id,2020-06-14,2020-06-14 10:58:39,2020-06-14
1,Xiaomi,oppo,1,Xiaomi 9,mid_435897,Android 11.0,62,v2.1.134,16681,24,sku_id,good_list,good_detail,query,favor_add,24,sku_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
1,Xiaomi,oppo,1,Xiaomi 9,mid_435897,Android 11.0,62,v2.1.134,16681,24,sku_id,good_list,good_detail,query,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:39,2020-06-14
1,Xiaomi,oppo,1,Xiaomi 9,mid_435897,Android 11.0,62,v2.1.134,15235,25,sku_id,register,good_detail,activity,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:38,2020-06-14
1,Xiaomi,oppo,1,Xiaomi 9,mid_435897,Android 11.0,62,v2.1.134,13772,,,good_detail,cart,,cart_add_num,9,sku_id,2020-06-14,2020-06-14 10:58:38,2020-06-14
26,iPhone,Appstore,1,iPhone Xs,mid_995171,iOS 13.2.3,327,v2.1.134,10802,5,sku_id,home,good_detail,recommend,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
33,iPhone,Appstore,1,iPhone Xs Max,mid_216886,iOS 13.2.9,438,v2.1.134,4389,23,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
33,iPhone,Appstore,1,iPhone Xs Max,mid_216886,iOS 13.2.9,438,v2.1.134,3858,28,sku_id,login,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_269380,Android 11.0,790,v2.1.134,15865,29,sku_id,good_list,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:36,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_269380,Android 11.0,790,v2.1.134,4424,29,sku_id,login,good_detail,promotion,cart_add,29,sku_id,2020-06-14,2020-06-14 10:58:32,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_269380,Android 11.0,790,v2.1.134,4424,29,sku_id,login,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
26,Xiaomi,xiaomi,1,Xiaomi 9,mid_269380,Android 11.0,790,v2.1.134,8792,,,good_detail,cart,,cart_minus_num,15,sku_id,2020-06-14,2020-06-14 10:58:36,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_844247,iOS 13.2.9,338,v2.0.1,2325,4,sku_id,good_list,good_detail,promotion,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:29,2020-06-14
6,iPhone,Appstore,1,iPhone 8,mid_844247,iOS 13.2.9,338,v2.0.1,8948,,,good_detail,cart,,cart_minus_num,11,sku_id,2020-06-14,2020-06-14 10:58:33,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_811399,iOS 13.2.9,148,v2.1.132,2251,25,sku_id,register,good_detail,promotion,favor_add,25,sku_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_811399,iOS 13.2.9,148,v2.1.132,2251,25,sku_id,register,good_detail,promotion,get_coupon,3,coupon_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
15,iPhone,Appstore,1,iPhone 8,mid_811399,iOS 13.2.9,148,v2.1.132,10310,,,good_detail,cart,,cart_minus_num,20,sku_id,2020-06-14,2020-06-14 10:58:36,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_271244,Android 11.0,673,v2.1.132,10577,28,sku_id,orders_unpaid,good_detail,promotion,favor_add,28,sku_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
6,Xiaomi,xiaomi,0,Xiaomi Mix2 ,mid_271244,Android 11.0,673,v2.1.132,10577,28,sku_id,orders_unpaid,good_detail,promotion,cart_add,28,sku_id,2020-06-14,2020-06-14 10:58:34,2020-06-14
26,vivo,huawei,1,vivo iqoo3,mid_620745,Android 10.0,199,v2.1.134,9928,34,sku_id,good_list,good_detail,promotion,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:31,2020-06-14
26,vivo,huawei,1,vivo iqoo3,mid_620745,Android 10.0,199,v2.1.134,14237,1,sku_id,register,good_detail,activity,get_coupon,2,coupon_id,2020-06-14,2020-06-14 10:58:37,2020-06-14
26,vivo,huawei,1,vivo iqoo3,mid_620745,Android 10.0,199,v2.1.134,8629,,,good_detail,cart,,cart_add_num,9,sku_id,2020-06-14,2020-06-14 10:58:35,2020-06-14
13,iPhone,Appstore,1,iPhone X,mid_845581,iOS 13.3.1,626,v2.0.1,8414,25,sku_id,good_list,good_detail,query,get_coupon,1,coupon_id,2020-06-14,2020-06-14 10:58:30,2020-06-14
