mid_id,brand,model,operate_system,page_id,during_time_7d,view_count_7d,during_time_30d,view_count_30d,dt
mid_69587,iPhone,iPhone X,iOS 12.4.1,home,10406,1,10406,1,2020-06-14
mid_670474,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,10518,1,10518,1,2020-06-14
mid_285818,iPhone,iPhone Xs,iOS 13.2.9,payment,19903,1,19903,1,2020-06-14
mid_257925,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,11026,1,11026,1,2020-06-14
mid_481524,iPhone,iPhone X,iOS 13.3.1,search,8012,1,8012,1,2020-06-14
mid_677986,iPhone,iPhone X,iOS 13.3.1,trade,12579,1,12579,1,2020-06-14
mid_860997,Huawei,Huawei P30,Android 11.0,login,8548,1,8548,1,2020-06-14
mid_14568,vivo,vivo iqoo3,Android 11.0,trade,1439,1,1439,1,2020-06-14
mid_166464,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,12102,1,12102,1,2020-06-14
mid_729137,iPhone,iPhone Xs Max,iOS 13.3.1,register,5158,1,5158,1,2020-06-14
mid_154866,Redmi,Redmi k30,Android 11.0,mine,1327,1,1327,1,2020-06-14
mid_667358,Xiaomi,Xiaomi 9,Android 10.0,trade,5619,1,5619,1,2020-06-14
mid_750432,iPhone,iPhone X,iOS 12.4.1,cart,18352,1,18352,1,2020-06-14
mid_642376,Xiaomi,Xiaomi Mix2 ,Android 10.0,cart,8623,1,8623,1,2020-06-14
mid_292601,iPhone,iPhone Xs Max,iOS 13.3.1,search,8395,1,8395,1,2020-06-14
mid_60124,iPhone,iPhone 8,iOS 13.3.1,trade,19831,1,19831,1,2020-06-14
mid_14568,vivo,vivo iqoo3,Android 11.0,search,3493,1,3493,1,2020-06-14
mid_442404,Xiaomi,Xiaomi 9,Android 10.0,login,8958,1,8958,1,2020-06-14
mid_819184,Xiaomi,Xiaomi 9,Android 11.0,good_detail,23347,2,23347,2,2020-06-14
mid_432871,iPhone,iPhone Xs Max,iOS 13.2.9,good_detail,20549,2,20549,2,2020-06-14
mid_248267,Huawei,Huawei Mate 30,Android 11.0,trade,1082,1,1082,1,2020-06-14
mid_813318,iPhone,iPhone Xs,iOS 13.3.1,login,18060,1,18060,1,2020-06-14
mid_67386,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_list,12522,1,12522,1,2020-06-14
mid_242757,iPhone,iPhone Xs,iOS 13.3.1,home,5779,1,5779,1,2020-06-14
mid_363179,iPhone,iPhone Xs,iOS 13.2.9,search,8504,1,8504,1,2020-06-14
mid_567149,iPhone,iPhone X,iOS 13.3.1,good_list,14566,1,14566,1,2020-06-14
mid_247809,Xiaomi,Xiaomi 9,Android 10.0,cart,1802,1,1802,1,2020-06-14
mid_844247,iPhone,iPhone 8,iOS 13.2.9,cart,8948,1,8948,1,2020-06-14
mid_995171,iPhone,iPhone Xs,iOS 13.2.3,home,9873,1,9873,1,2020-06-14
mid_242141,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,17519,1,17519,1,2020-06-14
mid_215460,Sumsung,Sumsung Galaxy S20,Android 11.0,payment,17210,1,17210,1,2020-06-14
mid_242141,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,14430,1,14430,1,2020-06-14
mid_776507,iPhone,iPhone 8,iOS 13.3.1,good_list,1821,1,1821,1,2020-06-14
mid_385711,Sumsung,Sumsung Galaxy S20,Android 11.0,good_list,1476,1,1476,1,2020-06-14
mid_773093,Xiaomi,Xiaomi 9,Android 11.0,home,2785,1,2785,1,2020-06-14
mid_556385,Xiaomi,Xiaomi 9,Android 11.0,good_detail,33306,2,33306,2,2020-06-14
mid_168913,iPhone,iPhone X,iOS 13.3.1,search,14934,1,14934,1,2020-06-14
mid_295257,Xiaomi,Xiaomi 9,Android 10.0,trade,12462,1,12462,1,2020-06-14
mid_842303,Xiaomi,Xiaomi 9,Android 11.0,cart,5988,1,5988,1,2020-06-14
mid_269442,iPhone,iPhone X,iOS 13.3.1,payment,4867,1,4867,1,2020-06-14
mid_511868,Redmi,Redmi k30,Android 11.0,home,14465,1,14465,1,2020-06-14
mid_72753,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,6126,1,6126,1,2020-06-14
mid_770456,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,9123,1,9123,1,2020-06-14
mid_429285,Huawei,Huawei P30,Android 10.0,orders_unpaid,1274,1,1274,1,2020-06-14
mid_347093,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,18716,1,18716,1,2020-06-14
mid_56429,Huawei,Huawei Mate 30,Android 11.0,orders_unpaid,8046,1,8046,1,2020-06-14
mid_729137,iPhone,iPhone Xs Max,iOS 13.3.1,login,4752,1,4752,1,2020-06-14
mid_233475,Xiaomi,Xiaomi 10 Pro ,Android 9.0,cart,16688,1,16688,1,2020-06-14
mid_746344,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_list,12885,1,12885,1,2020-06-14
mid_820668,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,16449,1,16449,1,2020-06-14
mid_687994,iPhone,iPhone Xs,iOS 13.2.9,trade,17596,1,17596,1,2020-06-14
mid_332519,vivo,vivo iqoo3,Android 11.0,payment,15762,1,15762,1,2020-06-14
mid_850292,Xiaomi,Xiaomi 9,Android 10.0,trade,6918,1,6918,1,2020-06-14
mid_856214,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,18825,1,18825,1,2020-06-14
mid_992788,Huawei,Huawei P30,Android 11.0,home,19633,1,19633,1,2020-06-14
mid_477957,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,22764,2,22764,2,2020-06-14
mid_658232,iPhone,iPhone 8,iOS 13.3.1,trade,13854,1,13854,1,2020-06-14
mid_40794,vivo,vivo iqoo3,Android 11.0,home,12655,1,12655,1,2020-06-14
mid_181797,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,19965,1,19965,1,2020-06-14
mid_425564,iPhone,iPhone 8,iOS 13.3.1,search,12837,1,12837,1,2020-06-14
mid_782870,iPhone,iPhone Xs Max,iOS 13.3.1,payment,10243,1,10243,1,2020-06-14
mid_605838,vivo,vivo iqoo3,Android 11.0,good_list,17827,1,17827,1,2020-06-14
mid_869416,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,1633,1,1633,1,2020-06-14
mid_644984,Xiaomi,Xiaomi 9,Android 11.0,cart,14828,1,14828,1,2020-06-14
mid_512550,Sumsung,Sumsung Galaxy S20,Android 11.0,trade,17255,1,17255,1,2020-06-14
mid_264820,Oneplus,Oneplus 7,Android 11.0,search,19491,1,19491,1,2020-06-14
mid_685366,Xiaomi,Xiaomi Mix2 ,Android 11.0,search,7704,1,7704,1,2020-06-14
mid_842896,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,7390,1,7390,1,2020-06-14
mid_154866,Redmi,Redmi k30,Android 11.0,orders_unpaid,5002,1,5002,1,2020-06-14
mid_434448,vivo,vivo iqoo3,Android 11.0,good_detail,6159,1,6159,1,2020-06-14
mid_746344,Xiaomi,Xiaomi Mix2 ,Android 10.0,payment,19395,1,19395,1,2020-06-14
mid_73035,Huawei,Huawei P30,Android 10.0,trade,3876,1,3876,1,2020-06-14
mid_542952,Redmi,Redmi k30,Android 11.0,cart,9786,1,9786,1,2020-06-14
mid_432871,iPhone,iPhone Xs Max,iOS 13.2.9,trade,14444,1,14444,1,2020-06-14
mid_383672,Honor,Honor 20s,Android 11.0,home,14516,1,14516,1,2020-06-14
mid_819184,Xiaomi,Xiaomi 9,Android 11.0,home,12374,1,12374,1,2020-06-14
mid_618742,Xiaomi,Xiaomi 9,Android 11.0,orders_unpaid,1537,1,1537,1,2020-06-14
mid_200292,Xiaomi,Xiaomi 9,Android 10.0,good_list,6041,1,6041,1,2020-06-14
mid_667358,Xiaomi,Xiaomi 9,Android 10.0,cart,3331,1,3331,1,2020-06-14
mid_258696,vivo,vivo iqoo3,Android 11.0,home,16195,1,16195,1,2020-06-14
mid_865971,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,26313,2,26313,2,2020-06-14
mid_300061,iPhone,iPhone Xs Max,iOS 13.2.9,good_list,3348,1,3348,1,2020-06-14
mid_174101,Oneplus,Oneplus 7,Android 11.0,trade,9472,1,9472,1,2020-06-14
mid_946143,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,19386,1,19386,1,2020-06-14
mid_681011,Xiaomi,Xiaomi 9,Android 8.1,search,13946,1,13946,1,2020-06-14
mid_266356,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,8815,1,8815,1,2020-06-14
mid_181797,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,18270,2,18270,2,2020-06-14
mid_752640,iPhone,iPhone X,iOS 13.3.1,home,14232,1,14232,1,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,good_list,10709,1,10709,1,2020-06-14
mid_526478,vivo,vivo iqoo3,Android 11.0,payment,16695,1,16695,1,2020-06-14
mid_347093,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,11410,1,11410,1,2020-06-14
mid_348869,Oneplus,Oneplus 7,Android 11.0,trade,2693,1,2693,1,2020-06-14
mid_699098,iPhone,iPhone Xs,iOS 13.3.1,trade,1999,1,1999,1,2020-06-14
mid_819184,Xiaomi,Xiaomi 9,Android 11.0,trade,11387,1,11387,1,2020-06-14
mid_253895,vivo,vivo iqoo3,Android 10.0,login,4231,1,4231,1,2020-06-14
mid_913092,Xiaomi,Xiaomi 10 Pro ,Android 11.0,search,12443,1,12443,1,2020-06-14
mid_226014,Xiaomi,Xiaomi Mix2 ,Android 9.0,cart,13423,1,13423,1,2020-06-14
mid_488360,iPhone,iPhone Xs Max,iOS 13.3.1,trade,19636,1,19636,1,2020-06-14
mid_788808,Xiaomi,Xiaomi 10 Pro ,Android 10.0,payment,3493,1,3493,1,2020-06-14
mid_677986,iPhone,iPhone X,iOS 13.3.1,home,18344,1,18344,1,2020-06-14
mid_49943,iPhone,iPhone 8,iOS 13.3.1,payment,18773,1,18773,1,2020-06-14
mid_283918,Xiaomi,Xiaomi 9,Android 11.0,home,14362,1,14362,1,2020-06-14
mid_21411,iPhone,iPhone Xs,iOS 13.2.3,search,6065,1,6065,1,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,login,10073,1,10073,1,2020-06-14
mid_256146,Xiaomi,Xiaomi 9,Android 11.0,orders_unpaid,12591,1,12591,1,2020-06-14
mid_498775,Huawei,Huawei Mate 30,Android 11.0,home,6771,1,6771,1,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,search,5220,1,5220,1,2020-06-14
mid_714743,Honor,Honor 20s,Android 11.0,good_list,8630,1,8630,1,2020-06-14
mid_813318,iPhone,iPhone Xs,iOS 13.3.1,home,8569,1,8569,1,2020-06-14
mid_909430,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_list,6055,1,6055,1,2020-06-14
mid_200292,Xiaomi,Xiaomi 9,Android 10.0,trade,14338,1,14338,1,2020-06-14
mid_283918,Xiaomi,Xiaomi 9,Android 11.0,good_list,11973,1,11973,1,2020-06-14
mid_308385,iPhone,iPhone X,iOS 13.3.1,login,6729,1,6729,1,2020-06-14
mid_804087,Xiaomi,Xiaomi 9,Android 11.0,register,7080,1,7080,1,2020-06-14
mid_892162,iPhone,iPhone X,iOS 13.3.1,search,17932,1,17932,1,2020-06-14
mid_396865,Huawei,Huawei Mate 30,Android 10.0,login,8671,1,8671,1,2020-06-14
mid_677986,iPhone,iPhone X,iOS 13.3.1,search,2115,1,2115,1,2020-06-14
mid_588471,Xiaomi,Xiaomi 9,Android 8.1,good_list,19396,1,19396,1,2020-06-14
mid_892162,iPhone,iPhone X,iOS 13.3.1,cart,5252,1,5252,1,2020-06-14
mid_856214,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,10844,1,10844,1,2020-06-14
mid_168913,iPhone,iPhone X,iOS 13.3.1,login,12350,1,12350,1,2020-06-14
mid_834048,vivo,vivo iqoo3,Android 11.0,good_detail,9894,1,9894,1,2020-06-14
mid_772925,Xiaomi,Xiaomi 10 Pro ,Android 8.1,trade,13196,1,13196,1,2020-06-14
mid_393930,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,6643,1,6643,1,2020-06-14
mid_936689,iPhone,iPhone Xs,iOS 13.2.9,good_detail,35094,2,35094,2,2020-06-14
mid_788808,Xiaomi,Xiaomi 10 Pro ,Android 10.0,login,9252,1,9252,1,2020-06-14
mid_388991,Xiaomi,Xiaomi 10 Pro ,Android 11.0,mine,6258,1,6258,1,2020-06-14
mid_55209,iPhone,iPhone Xs,iOS 12.4.1,mine,13350,1,13350,1,2020-06-14
mid_547535,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,6087,1,6087,1,2020-06-14
mid_200292,Xiaomi,Xiaomi 9,Android 10.0,cart,5787,1,5787,1,2020-06-14
mid_266356,Xiaomi,Xiaomi 10 Pro ,Android 11.0,login,4812,1,4812,1,2020-06-14
mid_393930,Xiaomi,Xiaomi 10 Pro ,Android 11.0,register,13078,1,13078,1,2020-06-14
mid_515485,iPhone,iPhone X,iOS 12.4.1,trade,1149,1,1149,1,2020-06-14
mid_94075,vivo,vivo iqoo3,Android 10.0,good_list,15131,1,15131,1,2020-06-14
mid_368792,Xiaomi,Xiaomi Mix2 ,Android 11.0,cart,1961,1,1961,1,2020-06-14
mid_266408,vivo,vivo iqoo3,Android 11.0,good_detail,17051,2,17051,2,2020-06-14
mid_492166,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,13564,1,13564,1,2020-06-14
mid_547124,iPhone,iPhone Xs Max,iOS 13.3.1,search,17712,1,17712,1,2020-06-14
mid_277858,Xiaomi,Xiaomi 9,Android 11.0,cart,18523,1,18523,1,2020-06-14
mid_285818,iPhone,iPhone Xs,iOS 13.2.9,good_list,13875,1,13875,1,2020-06-14
mid_102912,vivo,vivo iqoo3,Android 8.1,home,3161,1,3161,1,2020-06-14
mid_388995,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,31538,2,31538,2,2020-06-14
mid_496630,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,7047,1,7047,1,2020-06-14
mid_646743,iPhone,iPhone 8,iOS 13.2.9,payment,6375,1,6375,1,2020-06-14
mid_845581,iPhone,iPhone X,iOS 13.3.1,payment,9566,1,9566,1,2020-06-14
mid_11028,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_spec,11582,1,11582,1,2020-06-14
mid_297147,Xiaomi,Xiaomi 10 Pro ,Android 11.0,mine,17435,1,17435,1,2020-06-14
mid_913092,Xiaomi,Xiaomi 10 Pro ,Android 11.0,payment,12018,1,12018,1,2020-06-14
mid_788907,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,12418,1,12418,1,2020-06-14
mid_911477,Honor,Honor 20s,Android 9.0,login,9464,1,9464,1,2020-06-14
mid_547124,iPhone,iPhone Xs Max,iOS 13.3.1,register,1311,1,1311,1,2020-06-14
mid_264820,Oneplus,Oneplus 7,Android 11.0,payment,1897,1,1897,1,2020-06-14
mid_350212,iPhone,iPhone 8,iOS 13.3.1,home,9844,1,9844,1,2020-06-14
mid_271244,Xiaomi,Xiaomi Mix2 ,Android 11.0,mine,6929,1,6929,1,2020-06-14
mid_755931,iPhone,iPhone Xs,iOS 13.3.1,login,17202,1,17202,1,2020-06-14
mid_714743,Honor,Honor 20s,Android 11.0,cart,6238,1,6238,1,2020-06-14
mid_881029,iPhone,iPhone X,iOS 13.3.1,good_list,4437,1,4437,1,2020-06-14
mid_203904,Xiaomi,Xiaomi Mix2 ,Android 11.0,login,1459,1,1459,1,2020-06-14
mid_770456,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_spec,12672,1,12672,1,2020-06-14
mid_774526,Huawei,Huawei P30,Android 10.0,payment,4467,1,4467,1,2020-06-14
mid_484460,Huawei,Huawei P30,Android 11.0,comment,12000,1,12000,1,2020-06-14
mid_848372,Huawei,Huawei Mate 30,Android 9.0,orders_unpaid,6441,1,6441,1,2020-06-14
mid_73498,iPhone,iPhone Xs Max,iOS 13.3.1,home,6239,1,6239,1,2020-06-14
mid_295257,Xiaomi,Xiaomi 9,Android 10.0,comment,9572,1,9572,1,2020-06-14
mid_691280,Redmi,Redmi k30,Android 11.0,payment,8236,1,8236,1,2020-06-14
mid_782870,iPhone,iPhone Xs Max,iOS 13.3.1,trade,10964,1,10964,1,2020-06-14
mid_663869,iPhone,iPhone Xs Max,iOS 13.2.9,good_list,1965,1,1965,1,2020-06-14
mid_170887,Huawei,Huawei P30,Android 11.0,trade,19603,1,19603,1,2020-06-14
mid_113356,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,15708,1,15708,1,2020-06-14
mid_132723,Honor,Honor 20s,Android 10.0,search,4393,1,4393,1,2020-06-14
mid_199586,Xiaomi,Xiaomi 9,Android 11.0,register,2106,1,2106,1,2020-06-14
mid_756104,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,9288,1,9288,1,2020-06-14
mid_757617,Honor,Honor 20s,Android 10.0,home,10297,1,10297,1,2020-06-14
mid_295257,Xiaomi,Xiaomi 9,Android 10.0,orders_unpaid,8683,1,8683,1,2020-06-14
mid_53557,Xiaomi,Xiaomi Mix2 ,Android 10.0,login,4592,1,4592,1,2020-06-14
mid_547124,iPhone,iPhone Xs Max,iOS 13.3.1,cart,1406,1,1406,1,2020-06-14
mid_452562,Huawei,Huawei Mate 30,Android 11.0,good_detail,7872,1,7872,1,2020-06-14
mid_269380,Xiaomi,Xiaomi 9,Android 11.0,login,12188,1,12188,1,2020-06-14
mid_947547,Xiaomi,Xiaomi 10 Pro ,Android 11.0,home,9961,1,9961,1,2020-06-14
mid_292601,iPhone,iPhone Xs Max,iOS 13.3.1,login,5017,1,5017,1,2020-06-14
mid_865156,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_list,12555,1,12555,1,2020-06-14
mid_257542,iPhone,iPhone 8,iOS 13.3.1,mine,18014,1,18014,1,2020-06-14
mid_286559,Sumsung,Sumsung Galaxy S20,Android 9.0,good_detail,17219,2,17219,2,2020-06-14
mid_729137,iPhone,iPhone Xs Max,iOS 13.3.1,home,12668,1,12668,1,2020-06-14
mid_685366,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,9920,1,9920,1,2020-06-14
mid_909430,Xiaomi,Xiaomi Mix2 ,Android 11.0,payment,13508,1,13508,1,2020-06-14
mid_681077,Honor,Honor 20s,Android 11.0,home,10857,1,10857,1,2020-06-14
mid_555979,Huawei,Huawei Mate 30,Android 11.0,login,10008,1,10008,1,2020-06-14
mid_842303,Xiaomi,Xiaomi 9,Android 11.0,payment,2910,1,2910,1,2020-06-14
mid_511558,Xiaomi,Xiaomi 10 Pro ,Android 10.0,mine,12179,1,12179,1,2020-06-14
mid_869416,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,18744,1,18744,1,2020-06-14
mid_111142,Sumsung,Sumsung Galaxy S20,Android 11.0,home,2680,1,2680,1,2020-06-14
mid_55209,iPhone,iPhone Xs,iOS 12.4.1,trade,18286,1,18286,1,2020-06-14
mid_434692,iPhone,iPhone Xs,iOS 13.2.3,trade,9176,1,9176,1,2020-06-14
mid_812468,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,6949,1,6949,1,2020-06-14
mid_842896,Xiaomi,Xiaomi Mix2 ,Android 10.0,cart,4278,1,4278,1,2020-06-14
mid_757617,Honor,Honor 20s,Android 10.0,good_list,13490,1,13490,1,2020-06-14
mid_527572,iPhone,iPhone 8,iOS 13.2.3,trade,5207,1,5207,1,2020-06-14
mid_283635,iPhone,iPhone 8,iOS 13.2.9,mine,5161,1,5161,1,2020-06-14
mid_848372,Huawei,Huawei Mate 30,Android 9.0,mine,11842,1,11842,1,2020-06-14
mid_842896,Xiaomi,Xiaomi Mix2 ,Android 10.0,search,5661,1,5661,1,2020-06-14
mid_740318,Huawei,Huawei P30,Android 11.0,good_detail,8923,1,8923,1,2020-06-14
mid_960931,Xiaomi,Xiaomi 9,Android 11.0,good_list,8766,1,8766,1,2020-06-14
mid_993425,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,10922,1,10922,1,2020-06-14
mid_181797,Xiaomi,Xiaomi 10 Pro ,Android 11.0,cart,9020,1,9020,1,2020-06-14
mid_458694,Xiaomi,Xiaomi 9,Android 11.0,home,5971,1,5971,1,2020-06-14
mid_532540,Huawei,Huawei P30,Android 11.0,good_list,7729,1,7729,1,2020-06-14
mid_894357,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,18217,1,18217,1,2020-06-14
mid_248267,Huawei,Huawei Mate 30,Android 11.0,search,10618,1,10618,1,2020-06-14
mid_220913,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,14661,1,14661,1,2020-06-14
mid_54253,Xiaomi,Xiaomi Mix2 ,Android 10.0,good_detail,6727,1,6727,1,2020-06-14
mid_184672,iPhone,iPhone Xs,iOS 13.3.1,payment,5512,1,5512,1,2020-06-14
mid_186197,iPhone,iPhone Xs,iOS 13.3.1,orders_unpaid,13033,1,13033,1,2020-06-14
mid_466033,Xiaomi,Xiaomi Mix2 ,Android 11.0,register,8171,1,8171,1,2020-06-14
mid_527572,iPhone,iPhone 8,iOS 13.2.3,home,1176,1,1176,1,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,good_list,3726,1,3726,1,2020-06-14
mid_168343,iPhone,iPhone 8,iOS 13.2.9,payment,17780,1,17780,1,2020-06-14
mid_981821,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_detail,2518,1,2518,1,2020-06-14
mid_980402,Huawei,Huawei P30,Android 11.0,trade,9969,1,9969,1,2020-06-14
mid_265440,Xiaomi,Xiaomi 10 Pro ,Android 10.0,good_list,9912,1,9912,1,2020-06-14
mid_948589,iPhone,iPhone 8,iOS 13.2.9,good_detail,1187,1,1187,1,2020-06-14
mid_512550,Sumsung,Sumsung Galaxy S20,Android 11.0,payment,13997,1,13997,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,search,16949,1,16949,1,2020-06-14
mid_663869,iPhone,iPhone Xs Max,iOS 13.2.9,login,6368,1,6368,1,2020-06-14
mid_498775,Huawei,Huawei Mate 30,Android 11.0,trade,10647,1,10647,1,2020-06-14
mid_398696,Redmi,Redmi k30,Android 10.0,home,4447,1,4447,1,2020-06-14
mid_774526,Huawei,Huawei P30,Android 10.0,search,6798,1,6798,1,2020-06-14
mid_776507,iPhone,iPhone 8,iOS 13.3.1,search,4180,1,4180,1,2020-06-14
mid_904136,Xiaomi,Xiaomi 9,Android 10.0,home,10761,1,10761,1,2020-06-14
mid_740318,Huawei,Huawei P30,Android 11.0,cart,6982,1,6982,1,2020-06-14
mid_980402,Huawei,Huawei P30,Android 11.0,cart,19931,1,19931,1,2020-06-14
mid_865971,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,2971,1,2971,1,2020-06-14
mid_952217,vivo,vivo iqoo3,Android 10.0,good_list,18730,1,18730,1,2020-06-14
mid_978807,Oneplus,Oneplus 7,Android 10.0,payment,4442,1,4442,1,2020-06-14
mid_930962,Xiaomi,Xiaomi 10 Pro ,Android 10.0,cart,13267,1,13267,1,2020-06-14
mid_620745,vivo,vivo iqoo3,Android 10.0,home,9629,1,9629,1,2020-06-14
mid_435897,Xiaomi,Xiaomi 9,Android 11.0,search,5074,1,5074,1,2020-06-14
mid_191306,Xiaomi,Xiaomi 9,Android 11.0,home,14277,1,14277,1,2020-06-14
mid_772925,Xiaomi,Xiaomi 10 Pro ,Android 8.1,home,15454,1,15454,1,2020-06-14
mid_941313,Xiaomi,Xiaomi 9,Android 11.0,payment,13124,1,13124,1,2020-06-14
mid_86511,Huawei,Huawei Mate 30,Android 11.0,good_list,10725,1,10725,1,2020-06-14
mid_6481,Huawei,Huawei P30,Android 11.0,home,5458,1,5458,1,2020-06-14
mid_300061,iPhone,iPhone Xs Max,iOS 13.2.9,home,1763,1,1763,1,2020-06-14
mid_254841,Redmi,Redmi k30,Android 11.0,good_detail,6321,1,6321,1,2020-06-14
mid_623769,iPhone,iPhone Xs Max,iOS 13.2.3,search,14960,1,14960,1,2020-06-14
mid_632934,Oneplus,Oneplus 7,Android 11.0,mine,5133,1,5133,1,2020-06-14
mid_515485,iPhone,iPhone X,iOS 12.4.1,login,1887,1,1887,1,2020-06-14
mid_496630,Xiaomi,Xiaomi 10 Pro ,Android 11.0,orders_unpaid,5840,1,5840,1,2020-06-14
mid_759465,iPhone,iPhone X,iOS 13.3.1,comment,12000,1,12000,1,2020-06-14
mid_356652,Honor,Honor 20s,Android 11.0,payment,2889,1,2889,1,2020-06-14
mid_909430,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,25819,2,25819,2,2020-06-14
mid_735524,Xiaomi,Xiaomi Mix2 ,Android 8.1,good_detail,4621,1,4621,1,2020-06-14
mid_426894,Xiaomi,Xiaomi 9,Android 9.0,home,18145,1,18145,1,2020-06-14
mid_643319,Xiaomi,Xiaomi 10 Pro ,Android 11.0,trade,4161,1,4161,1,2020-06-14
mid_477127,iPhone,iPhone 8,iOS 13.3.1,good_detail,11382,1,11382,1,2020-06-14
mid_87553,Xiaomi,Xiaomi Mix2 ,Android 11.0,home,13129,1,13129,1,2020-06-14
mid_848372,Huawei,Huawei Mate 30,Android 9.0,trade,12973,1,12973,1,2020-06-14
mid_658232,iPhone,iPhone 8,iOS 13.3.1,payment,3870,1,3870,1,2020-06-14
mid_739831,iPhone,iPhone Xs,iOS 13.3.1,payment,15198,1,15198,1,2020-06-14
mid_811399,iPhone,iPhone 8,iOS 13.2.9,trade,17746,1,17746,1,2020-06-14
mid_820668,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,18107,1,18107,1,2020-06-14
mid_567149,iPhone,iPhone X,iOS 13.3.1,search,18923,1,18923,1,2020-06-14
mid_627113,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_detail,8989,1,8989,1,2020-06-14
mid_404809,Oneplus,Oneplus 7,Android 11.0,register,6087,1,6087,1,2020-06-14
mid_670474,Xiaomi,Xiaomi Mix2 ,Android 11.0,trade,19567,1,19567,1,2020-06-14
mid_434448,vivo,vivo iqoo3,Android 11.0,home,14965,1,14965,1,2020-06-14
mid_426894,Xiaomi,Xiaomi 9,Android 9.0,login,3580,1,3580,1,2020-06-14
mid_857928,Xiaomi,Xiaomi 10 Pro ,Android 10.0,home,17787,1,17787,1,2020-06-14
mid_477957,Xiaomi,Xiaomi Mix2 ,Android 11.0,good_detail,5629,1,5629,1,2020-06-14
mid_388995,Xiaomi,Xiaomi 10 Pro ,Android 10.0,trade,18649,1,18649,1,2020-06-14
mid_82280,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,17734,1,17734,1,2020-06-14
mid_532540,Huawei,Huawei P30,Android 11.0,trade,3436,1,3436,1,2020-06-14
mid_257925,Xiaomi,Xiaomi 10 Pro ,Android 11.0,good_list,17657,1,17657,1,2020-06-14
mid_859073,Xiaomi,Xiaomi 10 Pro ,Android 9.0,mine,11301,1,11301,1,2020-06-14
mid_335539,Xiaomi,Xiaomi 9,Android 11.0,home,6305,1,6305,1,2020-06-14
mid_544380,iPhone,iPhone Xs Max,iOS 13.3.1,good_detail,10777,1,10777,1,2020-06-14
mid_496630,Xiaomi,Xiaomi 10 Pro ,Android 11.0,mine,6336,1,6336,1,2020-06-14
mid_804087,Xiaomi,Xiaomi 9,Android 11.0,login,6387,1,6387,1,2020-06-14
mid_645338,Xiaomi,Xiaomi Mix2 ,Android 10.0,orders_unpaid,5845,1,5845,1,2020-06-14
mid_249808,iPhone,iPhone Xs,iOS 13.2.3,good_detail,18206,1,18206,1,2020-06-14
