id,order_id,user_id,sku_id,province_id,activity_id,activity_rule_id,coupon_id,date_id,cancel_time,source_id,source_type_code,source_type_name,sku_num,split_original_amount,split_activity_amount,split_coupon_amount,split_total_amount,dt
19887,7000,989,14,29,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,8376.00,,,8376.00,2020-06-14
19888,7000,989,8,29,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19888,7000,989,8,29,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19893,7002,1177,28,34,3,5,,2020-06-14,2020-06-14 17:23:23,73,2402,商品推广,3,387.00,39.00,,348.00,2020-06-14
19893,7002,1177,28,34,3,5,,2020-06-14,2020-06-14 17:23:23,73,2402,商品推广,3,387.00,39.00,,348.00,2020-06-14
19894,7003,1206,10,18,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19894,7003,1206,10,18,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,500.00,,15894.00,2020-06-14
19895,7003,1206,27,18,3,5,,2020-06-14,2020-06-14 17:23:23,91,2402,商品推广,3,387.00,39.00,,348.00,2020-06-14
19895,7003,1206,27,18,3,5,,2020-06-14,2020-06-14 17:23:23,91,2402,商品推广,3,387.00,39.00,,348.00,2020-06-14
19896,7003,1206,21,18,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,9897.00,,,9897.00,2020-06-14
19897,7004,1236,29,4,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,6.90,,62.10,2020-06-14
19897,7004,1236,29,4,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,6.90,,62.10,2020-06-14
19898,7004,1236,23,4,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,40.00,,,40.00,2020-06-14
19899,7004,1236,17,4,,,,2020-06-14,2020-06-14 17:23:23,31,2402,商品推广,2,13398.00,,,13398.00,2020-06-14
19900,7004,1236,30,4,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,14.00,,124.00,2020-06-14
19900,7004,1236,30,4,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,14.00,,124.00,2020-06-14
19901,7004,1236,16,4,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,8976.00,,,8976.00,2020-06-14
19902,7004,1236,2,4,,,,2020-06-14,2020-06-14 17:23:23,56,2402,商品推广,1,6999.00,,,6999.00,2020-06-14
19903,7005,1335,18,12,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,18398.00,,,18398.00,2020-06-14
19904,7005,1335,12,12,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-14
19904,7005,1335,12,12,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-14
19904,7005,1335,12,12,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-14
19904,7005,1335,12,12,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,27591.00,1200.00,,26391.00,2020-06-14
19905,7005,1335,31,12,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,21.00,,186.00,2020-06-14
19905,7005,1335,31,12,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,21.00,,186.00,2020-06-14
19906,7005,1335,23,12,,,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,3,120.00,,,120.00,2020-06-14
19907,7006,1346,1,8,,,,2020-06-14,2020-06-14 17:23:23,1,2404,促销活动,1,5999.00,,,5999.00,2020-06-14
19908,7007,1353,18,33,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,1,9199.00,,,9199.00,2020-06-14
19909,7008,1421,33,22,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,488.00,,,488.00,2020-06-14
19910,7008,1421,9,22,2,4,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,2,16394.00,500.00,,15894.00,2020-06-14
19910,7008,1421,9,22,2,4,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,2,16394.00,500.00,,15894.00,2020-06-14
19911,7008,1421,25,22,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,46.00,,,46.00,2020-06-14
19912,7008,1421,3,22,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,11998.00,,,11998.00,2020-06-14
19913,7008,1421,5,22,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,999.00,,,999.00,2020-06-14
19914,7008,1421,35,22,,,,2020-06-14,2020-06-14 17:23:23,79,2402,商品推广,3,16497.00,,,16497.00,2020-06-14
19927,7012,1639,25,28,,,,2020-06-14,2020-06-14 17:23:23,71,2402,商品推广,2,46.00,,,46.00,2020-06-14
19928,7012,1639,30,28,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,,,138.00,2020-06-14
19929,7012,1639,4,28,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,2997.00,,,2997.00,2020-06-14
19930,7012,1639,18,28,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,18398.00,,,18398.00,2020-06-14
19931,7012,1639,1,28,,,,2020-06-14,2020-06-14 17:23:23,36,2402,商品推广,3,17997.00,,,17997.00,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19941,7015,33,26,26,,,3,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,129.00,,6.62,122.38,2020-06-14
19942,7015,33,6,26,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,3897.00,,,3897.00,2020-06-14
19943,7015,33,12,26,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,9197.00,200.00,,8997.00,2020-06-14
19943,7015,33,12,26,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,9197.00,200.00,,8997.00,2020-06-14
19944,7016,140,13,10,1,2,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,5,20940.00,700.00,,20240.00,2020-06-14
19944,7016,140,13,10,1,2,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,5,20940.00,700.00,,20240.00,2020-06-14
19945,7016,140,22,10,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,39.00,,,39.00,2020-06-14
19946,7016,140,19,10,,,,2020-06-14,2020-06-14 17:23:23,85,2402,商品推广,1,11999.00,,,11999.00,2020-06-14
19947,7017,222,9,22,2,4,,2020-06-14,2020-06-14 17:23:23,93,2402,商品推广,3,24591.00,300.00,,24291.00,2020-06-14
19947,7017,222,9,22,2,4,,2020-06-14,2020-06-14 17:23:23,93,2402,商品推广,3,24591.00,300.00,,24291.00,2020-06-14
19948,7017,222,10,22,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,200.00,,16194.00,2020-06-14
19948,7017,222,10,22,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,16394.00,200.00,,16194.00,2020-06-14
19949,7017,222,19,22,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,35997.00,,,35997.00,2020-06-14
19950,7017,222,31,22,,,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,69.00,,,69.00,2020-06-14
19956,7021,570,24,31,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,22.00,,,22.00,2020-06-14
19957,7021,570,31,31,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,41.00,,166.00,2020-06-14
19957,7021,570,31,31,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,41.00,,166.00,2020-06-14
19958,7021,570,22,31,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,117.00,,,117.00,2020-06-14
19959,7021,570,1,31,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,6,35994.00,,,35994.00,2020-06-14
19960,7021,570,30,31,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,28.00,,110.00,2020-06-14
19960,7021,570,30,31,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,28.00,,110.00,2020-06-14
19961,7021,570,19,31,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,4,47996.00,,,47996.00,2020-06-14
19962,7021,570,5,31,,,,2020-06-14,2020-06-14 17:23:23,89,2402,商品推广,3,2997.00,,,2997.00,2020-06-14
19963,7021,570,10,31,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19963,7021,570,10,31,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
19964,7021,570,27,31,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,77.00,,310.00,2020-06-14
19964,7021,570,27,31,3,6,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,387.00,77.00,,310.00,2020-06-14
19967,7024,883,22,7,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,117.00,,,117.00,2020-06-14
19968,7024,883,11,7,1,2,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,3,24591.00,900.00,,23691.00,2020-06-14
19968,7024,883,11,7,2,4,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,3,24591.00,900.00,,23691.00,2020-06-14
19968,7024,883,11,7,1,2,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,3,24591.00,900.00,,23691.00,2020-06-14
19968,7024,883,11,7,2,4,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,3,24591.00,900.00,,23691.00,2020-06-14
19969,7024,883,9,7,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,300.00,,7897.00,2020-06-14
19969,7024,883,9,7,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,300.00,,7897.00,2020-06-14
20011,7035,1428,33,32,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,976.00,,,976.00,2020-06-14
20012,7035,1428,12,32,2,3,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,9197.00,200.00,,8997.00,2020-06-14
20012,7035,1428,12,32,2,3,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,9197.00,200.00,,8997.00,2020-06-14
20013,7035,1428,19,32,,,,2020-06-14,2020-06-14 17:23:23,100,2402,商品推广,2,23998.00,,,23998.00,2020-06-14
20014,7035,1428,32,32,,,,2020-06-14,2020-06-14 17:23:23,34,2402,商品推广,2,600.00,,,600.00,2020-06-14
20015,7035,1428,26,32,,,,2020-06-14,2020-06-14 17:23:23,50,2402,商品推广,1,129.00,,,129.00,2020-06-14
20025,7038,1721,32,26,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,600.00,,,600.00,2020-06-14
20026,7038,1721,33,26,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,1464.00,,,1464.00,2020-06-14
20029,7040,1831,13,13,1,1,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,12564.00,500.00,,12064.00,2020-06-14
20029,7040,1831,13,13,1,1,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,12564.00,500.00,,12064.00,2020-06-14
20047,7046,442,29,12,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,6.90,,62.10,2020-06-14
20047,7046,442,29,12,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,6.90,,62.10,2020-06-14
20048,7046,442,31,12,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,21.00,,186.00,2020-06-14
20048,7046,442,31,12,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,21.00,,186.00,2020-06-14
20051,7048,573,23,2,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,120.00,,,120.00,2020-06-14
20052,7048,573,2,2,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,13998.00,,,13998.00,2020-06-14
20053,7049,593,4,20,,,,2020-06-14,2020-06-14 17:23:23,62,2402,商品推广,1,999.00,,,999.00,2020-06-14
20068,7055,705,29,10,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,2,138.00,,,138.00,2020-06-14
20069,7055,705,16,10,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,8976.00,,,8976.00,2020-06-14
20070,7055,705,6,10,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,3897.00,,,3897.00,2020-06-14
20071,7055,705,15,10,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,8976.00,,,8976.00,2020-06-14
20072,7055,705,24,10,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,33.00,,,33.00,2020-06-14
20102,7065,1529,31,5,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,,,138.00,2020-06-14
20103,7065,1529,12,5,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,9197.00,200.00,,8997.00,2020-06-14
20103,7065,1529,12,5,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,9197.00,200.00,,8997.00,2020-06-14
20104,7065,1529,20,5,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,2899.00,,,2899.00,2020-06-14
20105,7065,1529,24,5,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,11.00,,,11.00,2020-06-14
20106,7065,1529,2,5,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,1,6999.00,,,6999.00,2020-06-14
20107,7065,1529,14,5,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,4188.00,,,4188.00,2020-06-14
20108,7066,1570,20,13,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,8697.00,,,8697.00,2020-06-14
20109,7066,1570,14,13,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,8376.00,,,8376.00,2020-06-14
20110,7066,1570,31,13,3,5,,2020-06-14,2020-06-14 17:23:23,1,2404,促销活动,3,207.00,21.00,,186.00,2020-06-14
20110,7066,1570,31,13,3,5,,2020-06-14,2020-06-14 17:23:23,1,2404,促销活动,3,207.00,21.00,,186.00,2020-06-14
20112,7068,1887,30,10,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,21.00,,186.00,2020-06-14
20112,7068,1887,30,10,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,21.00,,186.00,2020-06-14
20113,7068,1887,5,10,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,1,999.00,,,999.00,2020-06-14
20114,7068,1887,1,10,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,11998.00,,,11998.00,2020-06-14
20115,7068,1887,35,10,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,5499.00,,,5499.00,2020-06-14
20127,7072,2159,26,3,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,258.00,,,258.00,2020-06-14
20128,7072,2159,4,3,,,,2020-06-14,2020-06-14 17:23:23,56,2402,商品推广,2,1998.00,,,1998.00,2020-06-14
20129,7072,2159,35,3,,,,2020-06-14,2020-06-14 17:23:23,15,2402,商品推广,1,5499.00,,,5499.00,2020-06-14
20130,7072,2159,13,3,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,8376.00,,,8376.00,2020-06-14
20131,7072,2159,5,3,,,,2020-06-14,2020-06-14 17:23:23,31,2402,商品推广,1,999.00,,,999.00,2020-06-14
20149,7076,70,20,7,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,2899.00,,,2899.00,2020-06-14
20159,7079,334,19,9,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,11999.00,,,11999.00,2020-06-14
20160,7079,334,29,9,,,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,1,69.00,,,69.00,2020-06-14
20161,7079,334,16,9,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,4488.00,,,4488.00,2020-06-14
20162,7079,334,21,9,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,2,6598.00,,,6598.00,2020-06-14
20163,7079,334,28,9,,,,2020-06-14,2020-06-14 17:23:23,35,2402,商品推广,1,129.00,,,129.00,2020-06-14
20164,7080,335,27,18,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,2,258.00,,,258.00,2020-06-14
20165,7080,335,6,18,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,1299.00,,,1299.00,2020-06-14
20169,7082,662,7,19,,,,2020-06-14,2020-06-14 17:23:23,69,2402,商品推广,4,5196.00,,,5196.00,2020-06-14
20170,7082,662,4,19,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,999.00,,,999.00,2020-06-14
20171,7082,662,19,19,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,11999.00,,,11999.00,2020-06-14
20172,7082,662,29,19,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,14.00,,124.00,2020-06-14
20172,7082,662,29,19,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,138.00,14.00,,124.00,2020-06-14
20173,7082,662,31,19,3,5,,2020-06-14,2020-06-14 17:23:23,21,2402,商品推广,2,138.00,14.00,,124.00,2020-06-14
20173,7082,662,31,19,3,5,,2020-06-14,2020-06-14 17:23:23,21,2402,商品推广,2,138.00,14.00,,124.00,2020-06-14
20174,7082,662,22,19,,,,2020-06-14,2020-06-14 17:23:23,2,2404,促销活动,2,78.00,,,78.00,2020-06-14
20175,7082,662,18,19,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,1,9199.00,,,9199.00,2020-06-14
20176,7083,783,5,24,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,2,1998.00,,,1998.00,2020-06-14
20193,7087,1098,12,29,1,2,,2020-06-14,2020-06-14 17:23:23,50,2402,商品推广,3,27591.00,1200.00,,26391.00,2020-06-14
20193,7087,1098,12,29,2,4,,2020-06-14,2020-06-14 17:23:23,50,2402,商品推广,3,27591.00,1200.00,,26391.00,2020-06-14
20193,7087,1098,12,29,1,2,,2020-06-14,2020-06-14 17:23:23,50,2402,商品推广,3,27591.00,1200.00,,26391.00,2020-06-14
20193,7087,1098,12,29,2,4,,2020-06-14,2020-06-14 17:23:23,50,2402,商品推广,3,27591.00,1200.00,,26391.00,2020-06-14
20194,7087,1098,26,29,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,258.00,,,258.00,2020-06-14
20214,7093,1417,26,23,3,5,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,387.00,39.00,,348.00,2020-06-14
20214,7093,1417,26,23,3,5,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,3,387.00,39.00,,348.00,2020-06-14
20215,7093,1417,3,23,,,,2020-06-14,2020-06-14 17:23:23,64,2402,商品推广,3,17997.00,,,17997.00,2020-06-14
20229,7096,1555,2,2,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,20997.00,,,20997.00,2020-06-14
20230,7096,1555,29,2,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,21.00,,186.00,2020-06-14
20230,7096,1555,29,2,3,5,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,207.00,21.00,,186.00,2020-06-14
20233,7098,1612,24,7,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,33.00,,,33.00,2020-06-14
20234,7098,1612,12,7,2,3,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,1,9197.00,200.00,,8997.00,2020-06-14
20234,7098,1612,12,7,2,3,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,1,9197.00,200.00,,8997.00,2020-06-14
20235,7098,1612,33,7,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,1464.00,,,1464.00,2020-06-14
20236,7098,1612,19,7,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,11999.00,,,11999.00,2020-06-14
20237,7098,1612,2,7,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,6999.00,,,6999.00,2020-06-14
20238,7098,1612,20,7,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,2899.00,,,2899.00,2020-06-14
20242,7100,1753,25,16,,,,2020-06-14,2020-06-14 17:23:23,27,2402,商品推广,2,46.00,,,46.00,2020-06-14
20243,7100,1753,33,16,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,1464.00,,,1464.00,2020-06-14
20244,7101,1792,35,11,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,16497.00,,,16497.00,2020-06-14
20249,7104,1934,35,4,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,2,10998.00,,,10998.00,2020-06-14
20252,7106,1974,30,22,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,,69.00,2020-06-14
20253,7106,1974,7,22,,,,2020-06-14,2020-06-14 17:23:23,1,2404,促销活动,3,3897.00,,,3897.00,2020-06-14
20254,7106,1974,35,22,,,,2020-06-14,2020-06-14 17:23:23,76,2402,商品推广,2,10998.00,,,10998.00,2020-06-14
20259,7109,2160,29,7,3,6,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,6,414.00,83.00,,331.00,2020-06-14
20259,7109,2160,29,7,3,6,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,6,414.00,83.00,,331.00,2020-06-14
20260,7109,2160,6,7,,,,2020-06-14,2020-06-14 17:23:23,99,2402,商品推广,1,1299.00,,,1299.00,2020-06-14
20261,7109,2160,11,7,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,1200.00,,23391.00,2020-06-14
20261,7109,2160,11,7,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,1200.00,,23391.00,2020-06-14
20261,7109,2160,11,7,1,2,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,1200.00,,23391.00,2020-06-14
20261,7109,2160,11,7,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,1200.00,,23391.00,2020-06-14
20278,7112,2344,31,12,,,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,,69.00,2020-06-14
20279,7113,2392,9,24,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,500.00,,24091.00,2020-06-14
20279,7113,2392,9,24,2,4,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,3,24591.00,500.00,,24091.00,2020-06-14
20280,7113,2392,16,24,,,,2020-06-14,2020-06-14 17:23:23,,2403,智能推荐,2,8976.00,,,8976.00,2020-06-14
20281,7114,18,10,33,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20281,7114,18,10,33,2,3,,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,8197.00,200.00,,7997.00,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
20282,7114,18,31,33,,,3,2020-06-14,2020-06-14 17:23:23,,2401,用户查询,1,69.00,,6.62,62.38,2020-06-14
